source_row_id,manual_review_status,manual_review_reason,review_confidence
473708,EXCLUDE_VETERINARY,"El objeto es explícitamente veterinario, animal o agropecuario y está fuera del alcance farmacéutico humano del paper.",HIGH
467792,EXCLUDE_VETERINARY,"El objeto corresponde a control zoonótico mediante intervención, vacunación o esterilización de animales; aunque sea salud pública, queda fuera del alcance farmacéutico humano del paper.",HIGH
293996,NEEDS_REVIEW,"El objeto solo menciona insumos para una unidad productiva familiar, sin especificar su naturaleza o uso.",LOW
466284,EXCLUDE_VETERINARY,"El objeto especifica medicamentos, insumos, material o servicios médicos de uso veterinario/animal, no humano.",HIGH
298677,EXCLUDE_VETERINARY,"El objeto identifica expresamente animales como destinatarios de bienes, alimentos, vacunas, medicamentos, equipos o servicios.",HIGH
296728,KEEP_HUMAN,"Instrumentos y accesorios para una banda musical; coincidencia léxica accidental, sin relación veterinaria ni farmacéutica.",HIGH
277046,EXCLUDE_VETERINARY,"El objeto es claramente agropecuario, agrícola o productivo y no corresponde a contratación farmacéutica humana.",HIGH
482243,EXCLUDE_VETERINARY,"El objeto identifica expresamente animales como destinatarios de bienes, alimentos, vacunas, medicamentos, equipos o servicios.",HIGH
132630,EXCLUDE_VETERINARY,"El objeto especifica medicamentos, insumos, material o servicios médicos de uso veterinario/animal, no humano.",HIGH
481497,EXCLUDE_VETERINARY,"El objeto especifica medicamentos, insumos, material o servicios médicos de uso veterinario/animal, no humano.",HIGH
225874,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225829,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225896,EXCLUDE_VETERINARY,"Compra de Virukill para una hacienda, correspondiente a bioseguridad del entorno agropecuario y no a contratación farmacéutica humana.",MEDIUM
225875,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225836,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225868,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225880,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225898,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225920,NEEDS_REVIEW,"El objeto menciona medicamentos para unas jornadas municipales, pero no identifica pacientes, especie, productos ni finalidad clínica.",LOW
225887,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225884,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225832,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225928,NEEDS_REVIEW,El objeto menciona un programa de esterilización sin identificar especie o población; no permite confirmar si el uso es veterinario.,LOW
225865,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225878,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225867,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225843,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
233631,NEEDS_REVIEW,"El proyecto de portación nasofaríngea de Streptococcus sugiere investigación biomédica, pero el objeto no identifica población humana ni especie estudiada.",LOW
225814,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225827,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225890,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225893,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225861,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225840,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225888,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225855,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225911,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
225901,NEEDS_REVIEW,"El objeto solo dice medicamentos para una hacienda y no identifica especie, producto o destinatario; el contexto o proveedor agropecuario no basta para excluir automáticamente.",LOW
