source_row_id,manual_review_status,manual_review_reason,review_confidence
458953,EXCLUDE_VETERINARY,Sostenimiento canino y material veterinario,HIGH
453973,EXCLUDE_VETERINARY,Medicamentos veterinarios para animales vulnerables,HIGH
428099,KEEP_HUMAN,Insecticidas herbicidas y reactivos agrícolas sin objeto veterinario farmacéutico,HIGH
422555,EXCLUDE_VETERINARY,Concentrado para mascotas de hogar de paso,HIGH
432493,EXCLUDE_VETERINARY,Servicios médicos veterinarios para caninos de la Fuerza Aérea,HIGH
421360,EXCLUDE_VETERINARY,Salud pública mediante vacunación animal sin población humana,HIGH
422618,EXCLUDE_VETERINARY,Medicamentos veterinarios para brigadas de salud animal,HIGH
460086,EXCLUDE_VETERINARY,Productos y servicios veterinarios para equinos,HIGH
457293,EXCLUDE_VETERINARY,Medicamentos veterinarios para centro de bienestar animal,HIGH
444288,EXCLUDE_VETERINARY,Medicamentos y vacunas para proyectos académicos pecuarios,HIGH
427540,EXCLUDE_VETERINARY,Medicamentos veterinarios para extensión agropecuaria,HIGH
459159,EXCLUDE_VETERINARY,Alimentos medicamentos y servicios veterinarios para caninos,HIGH
453416,EXCLUDE_VETERINARY,Medicamentos veterinarios para esterilización canina y felina,HIGH
431982,EXCLUDE_VETERINARY,Alimento vacunas e insumos para animales de granja,HIGH
435187,EXCLUDE_VETERINARY,Material médico veterinario para equinos y caninos,HIGH
419184,NEEDS_REVIEW,Medicamentos para programas generales sin especie ni uso veterinario explícito,LOW
423341,EXCLUDE_VETERINARY,Hospitalización y medicamentos veterinarios para caninos de bomberos,HIGH
425132,EXCLUDE_VETERINARY,Medicamentos de uso veterinario para hospital veterinario,HIGH
459529,EXCLUDE_VETERINARY,Servicios médicos veterinarios para caninos de la Fuerza Aérea,HIGH
458771,EXCLUDE_VETERINARY,Alimento medicamentos y servicios veterinarios para unidad canina,HIGH
458764,EXCLUDE_VETERINARY,Alimento medicamentos y servicios veterinarios para unidad canina,HIGH
418929,KEEP_HUMAN,Insumos para control biológico de mosca sin uso farmacéutico ni atención animal,HIGH
426383,NEEDS_REVIEW,Reactivos para una hacienda sin especie prueba ni finalidad especificada,LOW
437092,NEEDS_REVIEW,Reactivos de inmunodiagnóstico sin especie ni finalidad diagnóstica especificada,LOW
455280,EXCLUDE_VETERINARY,Medicamentos veterinarios para equinos de parque nacional,HIGH
422755,EXCLUDE_VETERINARY,Insumos veterinarios para centro de bienestar animal,HIGH
419716,EXCLUDE_VETERINARY,Insumos para asistencia técnica agropecuaria y piscícola,HIGH
435793,KEEP_HUMAN,Permetrina para instalaciones del Ejército sin objeto veterinario farmacéutico,HIGH
457726,KEEP_HUMAN,Permetrina para instalaciones del Ejército sin objeto veterinario farmacéutico,HIGH
441197,EXCLUDE_VETERINARY,Vacunación animal contra enfermedades clostridiales,HIGH
432012,EXCLUDE_VETERINARY,Medicamentos para esterilización de caninos y felinos,HIGH
455281,EXCLUDE_VETERINARY,Medicamentos e insumos para asistencia técnica agropecuaria,HIGH
429794,EXCLUDE_VETERINARY,Medicamentos veterinarios para sanidad y bienestar animal,HIGH
421473,EXCLUDE_VETERINARY,Insumos y medicamentos para semovientes de parque nacional,HIGH
453112,EXCLUDE_VETERINARY,Vacunas y desparasitantes para bovinos y ovinos,HIGH
453173,EXCLUDE_VETERINARY,Medicamentos y pruebas para fauna silvestre,HIGH
423251,EXCLUDE_VETERINARY,Medicamentos veterinarios para esterilización canina y felina,HIGH
427424,NEEDS_REVIEW,Medicamentos para haciendas universitarias sin especie ni uso especificado,LOW
435776,EXCLUDE_VETERINARY,Medicamentos y vacunas destinados explícitamente a perros,HIGH
424794,EXCLUDE_VETERINARY,Medicamentos destinados a hospital veterinario,HIGH
429467,EXCLUDE_VETERINARY,Medicamentos veterinarios destinados a hospital veterinario,HIGH
